uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,4.29172204148623,8448,
,2.38782778339983,8448,
,3.18812748424231,8448,
,4.41474439327601,8448,
,3.39774843668579,8448,
,3.8845883124176,8448,
,2.83278015161813,8448,
,3.25814441869866,8448,
,3.55403217064187,8448,
,3.28123699504541,8449,
,2.81210633156544,8449,
,2.15413555715868,8449,
,1.95470441686329,8449,
,2.83199584999233,8449,
,3.43766307859524,8449,
,3.6359888684629,8449,
,5.23444091766439,8449,
,3.63869178261235,8449,
,4.31891346890795,8449,
,3.52721508668909,8450,
,3.65316495723457,8450,
,3.43529827160553,8450,
,5.26064234691018,8450,
,3.73117252110152,8450,
,4.81527989995822,8450,
,5.9710383817396,8450,
,3.36922314370166,8450,
,2.87035808738797,8450,
,2.1801951865502,8450,
,3.63493402410337,8451,
,2.34913680557573,8451,
,4.9792435813507,8451,
,3.11204285893872,8451,
,4.69197106686369,8451,
,3.38308622674447,8451,
,2.83847667733368,8451,
,4.03572607563239,8451,
,2.92654538025933,8451,
,3.17930320824422,8451,
,3.5279947425943,8452,
,2.41990444969081,8452,
,2.70994313279482,8452,
,3.61702540792913,8452,
,3.3965248459146,8452,
,6.35538997627805,8452,
,3.6619218873077,8452,
,1.9825719211797,8452,
,3.30769933177785,8452,
,3.99083408681687,8452,
,3.77436219957983,8453,
,4.17586752994728,8453,
,4.24907109423201,8453,
,5.04170673271471,8453,
,1.48094163507136,8453,
,3.92469808128161,8453,
,3.57570638407694,8453,
,3.21813161354719,8453,
,3.83834293723216,8453,
,2.85169221632966,8453,
,3.31687504297143,8454,
,5.35991375082687,8454,
,2.72924036668197,8454,
,2.67004075929587,8454,
,3.69931905294022,8454,
,1.73344223869193,8454,
,3.47425603316977,8454,
,3.41241373446088,8454,
,2.91315450517245,8454,
,3.29087681256925,8454,
,2.91113910241587,8455,
,4.88779936810753,8455,
,2.85186166213345,8455,
,3.29752678225521,8455,
,1.83136723603786,8455,
,3.38471925378044,8455,
,4.23832693618623,8455,
,5.09026419214621,8455,
,4.79787890114639,8455,
,2.02964892169738,8455,
,4.21803441346608,8456,
,1.41614233367532,8456,
,3.74323186315754,8456,
,4.0498926013399,8456,
,1.61715090535026,8456,
,2.75870601578335,8456,
,3.32321055927295,8456,
,1.64754376084164,8456,
,3.19303095014123,8456,
,3.46869439885712,8456,
,3.06486961460232,8457,
,4.47211466322658,8457,
,2.31893909655736,8457,
,3.94460085299232,8457,
,4.23771596520746,8457,
,4.51618772960657,8457,
,5.82802034177604,8457,
,2.10451081213141,8457,
,2.86936770963016,8457,
,2.25594270878953,8457,
,4.35757669916621,8458,
,5.43972796973152,8458,
,3.94053148893073,8458,
,4.63650302345097,8458,
,1.23473814894572,8458,
,3.36576611060226,8458,
,5.00538999920538,8458,
,3.99969470992354,8458,
,2.21226887254754,8458,
,2.65645664846411,8458,
,3.13205297319077,8459,
,2.71942459192055,8459,
,3.24884809751992,8459,
,3.56961036754034,8459,
,4.16444083099716,8459,
,3.27006191447184,8459,
,3.20079121366694,8459,
,4.95254986797687,8459,
,3.46599059738769,8459,
,2.05386111406329,8459,
,3.73636001951171,8460,
,5.29390253094518,8460,
,4.9190608638886,8460,
,1.99691333313933,8460,
,4.53431573409648,8460,
,3.73990768380832,8460,
,3.59268692543716,8460,
,2.94168024130843,8460,
,1.67412428309152,8460,
,3.58564084992698,8460,
,3.02811349299786,8461,
,3.96846543849172,8461,
,3.16834736607494,8461,
,3.08633391412469,8461,
,4.32600327992855,8461,
,3.48282119988855,8461,
,3.4415242016664,8461,
,4.32199798871378,8461,
,4.48808020252968,8461,
,3.9331440001372,8461,
,3.63446786883298,8462,
,3.79707741907788,8462,
,5.01198966719008,8462,
,5.44047773175163,8462,
,3.18472164319105,8462,
,2.84102264117959,8462,
,4.75816643503777,8462,
,2.14026657303682,8462,
,2.76369811555921,8462,
,3.0981200270532,8462,
,3.83799570689609,8463,
,3.6077630584298,8463,
,2.8888753186507,8463,
,3.78500490679331,8463,
,2.34669266674515,8463,
,2.511922870257,8463,
,3.13724201650491,8463,
,4.53805107849779,8463,
,2.4461389331408,8463,
,2.47573154254186,8463,
,3.359648719195,8464,
,3.39133150950539,8464,
,4.5883657174489,8464,
,3.04362152685804,8464,
,3.58385833939107,8464,
,1.86729867654149,8464,
,1.8392535128434,8464,
,2.61511849693993,8464,
,2.45535236721002,8464,
,3.00072934580897,8464,
,4.72824449134253,8465,
,3.6203923248502,8465,
,3.70035886535939,8465,
,5.01976245566512,8465,
,3.55278281601803,8465,
,4.54310754891829,8465,
,2.51825811305196,8465,
,2.61560866715416,8465,
,1.38669192186712,8465,
,3.76534082661506,8465,
,4.94781755855195,8466,
,3.53437003775658,8466,
,3.78937471574095,8466,
,1.39368583735931,8466,
,5.63067071667572,8466,
,3.33188965698325,8466,
,3.03569022260173,8466,
,4.13357502369119,8466,
,4.16356368354662,8466,
,3.55949537094916,8466,
,4.60567990693582,8467,
,2.18599129297793,8467,
,1.57116880319948,8467,
,3.36070852350817,8467,
,2.70607881836522,8467,
,2.85580218869526,8467,
,4.28106027412237,8467,
,2.5536905769979,8467,
,4.80059701651532,8467,
,3.19421533304681,8467,
,2.68806394809307,8468,
,3.79562338328258,8468,
,3.48732829720631,8468,
,2.18792985001711,8468,
,5.35383891984185,8468,
,1.4663989303965,8468,
,3.28818873943977,8468,
,3.08491172357502,8468,
,2.97928796979493,8468,
,1.53533164161156,8468,
,4.79132837678793,8469,
,1.51467256806999,8469,
,3.24405465628591,8469,
,4.92757835489274,8469,
,3.16391691523289,8469,
,3.32571205546003,8469,
,2.57731384912276,8469,
,2.32275411075216,8469,
,5.12650183379171,8469,
,4.48106938333545,8469,
,3.56464288309513,8470,
,4.86226417254368,8470,
,2.96774026258667,8470,
,3.15353559955372,8470,
,3.03264546153011,8470,
,4.19804694446542,8470,
,3.35650504774556,8470,
,2.0267137449727,8470,
,5.77675449929185,8470,
,5.11984566144654,8470,
,3.88162722687448,8471,
,2.91148054009592,8471,
,2.12143615314152,8471,
,4.35839553447396,8471,
,4.78070221442167,8471,
,3.73345356360601,8471,
,2.43299778326103,8471,
,3.51805550538621,8471,
,2.75577905454042,8471,
,4.79144350754129,8471,
,4.92588505783265,8472,
,3.25117706244502,8472,
,2.45675982392,8472,
,5.40902068633999,8472,
,6.43929637557973,8472,
,3.17439127684413,8472,
,2.20298501236699,8472,
,5.06913568564642,8472,
,3.60282716260802,8472,
,3.53495431077103,8472,
,3.19623174348888,8473,
,3.00709360045781,8473,
,5.41186134675309,8473,
,3.44039828122773,8473,
,4.77331187806313,8473,
,2.74843837145274,8473,
,2.72006529018887,8473,
,1.58958558223277,8473,
,3.63342640502552,8473,
,3.80621669172589,8473,
,4.7450105633329,8474,
,3.48656314487821,8474,
,4.14101658345599,8474,
,4.03589875796226,8474,
,5.14260695173392,8474,
,2.60453247238544,8474,
,3.91975075141864,8474,
,2.57732670744133,8474,
,3.55061505471205,8474,
,4.68676825585983,8474,
,4.39614071872116,8475,
,3.05182512192207,8475,
,5.16221720788343,8475,
,3.58225067548855,8475,
,3.57091687815106,8475,
,4.6053635582824,8475,
,4.92984348185505,8475,
,2.37521186135083,8475,
,5.83009379836747,8475,
,2.52130781716324,8475,
,6.19767415553186,8476,
,3.16212881481606,8476,
,3.68247693370532,8476,
,3.78831941131324,8476,
,3.40332584610072,8476,
,3.41453464980588,8476,
,3.96422849435792,8476,
,3.16160165057728,8476,
,4.16437873790831,8476,
,4.17044026313084,8476,
,3.07561414741789,8477,
,2.66832128831533,8477,
,1.82595004159715,8477,
,2.52119799334485,8477,
,4.14596534010907,8477,
,5.18947177438231,8477,
,3.16980498901007,8477,
,2.85301883966895,8477,
,4.22491245959853,8477,
,1.79129742630463,8477,
,3.98508396568408,8478,
,3.11939607223083,8478,
,1.78677020177382,8478,
,2.5760205508348,8478,
,3.02915459517623,8478,
,4.92996339125651,8478,
,4.54407428657964,8478,
,3.43373633309108,8478,
,2.30581693747675,8478,
,4.46694056189156,8478,
,3.38761754085061,8479,
,1.38791823344227,8479,
,1.64958513140506,8479,
,2.76082235931093,8479,
,2.35870563119111,8479,
,2.39987730407217,8479,
,4.10508802755834,8479,
,4.34032619295432,8479,
,3.8673752881703,8479,
,2.41573558438656,8479,
,3.37362768618512,8480,
,2.70766213056979,8480,
,4.16763163401758,8480,
,3.4834200656011,8480,
,3.59911654419302,8480,
,3.49958005306564,8480,
,2.70442895284941,8480,
,4.10003749325854,8480,
,3.77108817994731,8480,
,3.61862957498068,8480,
,2.1176501068717,8481,
,7.27984415752682,8481,
,3.53218162359217,8481,
,4.61423818,8481,
,1.47679420845443,8481,
,3.29772852116285,8481,
,2.91097130348547,8481,
,4.84578783891935,8481,
,3.16534792067351,8481,
,2.49174477858837,8481,
,3.6527613389868,8482,
,4.57507840131697,8482,
,2.30068580665292,8482,
,2.13480582598002,8482,
,3.24093651079009,8482,
,3.49113462867233,8482,
,4.98468828367132,8482,
,3.46170561282374,8482,
,3.38074179860421,8482,
,3.96583607502295,8482,
,4.31827863993372,8483,
,1.44655252073914,8483,
,2.94268340560371,8483,
,2.87449241812934,8483,
,1.48151563428239,8483,
,2.87842285616272,8483,
,3.17202119701952,8483,
,2.96829859236542,8483,
,3.71241251406458,8483,
,2.01347355947541,8483,
,2.75636431862339,8484,
,3.10201492629826,8484,
,4.50359694661811,8484,
,4.3818362130492,8484,
,2.23227303328132,8484,
,4.14677241848345,8484,
,5.09531708397787,8484,
,2.78813555658307,8484,
,4.56947603542202,8484,
,1.65801142917658,8484,
,3.53725873893382,8485,
,4.21511949892155,8485,
,3.30963225276021,8485,
,3.02684160832275,8485,
,1.92027218407246,8485,
,2.82292825591785,8485,
,3.33812550078358,8485,
,4.94891014924936,8485,
,4.65363585654006,8485,
,3.17658002952782,8485,
,3.75656826177361,8486,
,2.85178567622432,8486,
,3.33173133184101,8486,
,3.23017511629143,8486,
,4.82803838432001,8486,
,1.47735937919815,8486,
,3.73257396768522,8486,
,3.60776263724239,8486,
,2.19540415750939,8486,
,3.93754487973113,8486,
,4.6189267893896,8487,
,3.50206085979348,8487,
,3.50974340424229,8487,
,2.52262969007965,8487,
,2.47240268314894,8487,
,4.59306095148409,8487,
,4.98275438662507,8487,
,3.19345612709059,8487,
,4.52889512802514,8487,
,3.29648127324485,8487,
,2.04937919542786,8488,
,1.57475993297235,8488,
,3.57072194504958,8488,
,2.16487416947825,8488,
,3.18329508909643,8488,
,4.95760665220226,8488,
,4.42525639957223,8488,
,3.5906948966007,8488,
,1.9865504707556,8488,
,3.16258382816227,8488,
,5.76260717401818,8489,
,2.84403223329228,8489,
,1.54654423285285,8489,
,3.18717732838908,8489,
,2.54092875179882,8489,
,4.70589296791888,8489,
,4.83432846394615,8489,
,4.73847082802205,8489,
,2.512152380866,8489,
,4.76138514286264,8489,
,1.30082720078558,8490,
,4.38660264387662,8490,
,2.66605446101304,8490,
,4.92869942756438,8490,
,1.77481900447172,8490,
,3.1468491695656,8490,
,2.50493210818886,8490,
,2.2007396967805,8490,
,1.93611773581478,8490,
,3.96220444216937,8490,
,4.36177173239298,8491,
,5.26714606409226,8491,
,4.54369676663758,8491,
,5.44117399615806,8491,
,1.70384766273021,8491,
,2.0660149879985,8491,
,4.29812022051751,8491,
,4.73331295919836,8491,
,2.00892871193748,8491,
,5.25445343892956,8491,
,6.35870165119961,8492,
,3.58145188931037,8492,
,4.35504482611962,8492,
,1.84987662496706,8492,
,1.54423999512265,8492,
,3.6306120383221,8492,
,2.9617527344441,8492,
,2.85011978066882,8492,
,2.81787720760698,8492,
,2.17244227977508,8492,
,2.89694686379173,8493,
,4.83238408641983,8493,
,5.10579142487562,8493,
,2.02361233178183,8493,
,3.03921204432822,8493,
,3.59568241153527,8493,
,3.88866667102143,8493,
,2.75918388839334,8493,
,1.59189539497555,8493,
,2.55955310767859,8493,
,4.56295000558952,8494,
,5.74184656006376,8494,
,4.009450706815,8494,
,4.81975281804089,8494,
,2.24771402306441,8494,
,4.18905724975367,8494,
,2.37354191152642,8494,
,2.83339312005227,8494,
,2.53982849176966,8494,
,2.32016580298911,8494,
,1.33230638927009,8495,
,2.65731132132076,8495,
,5.08043455705975,8495,
,4.01129449225206,8495,
,2.97137887666794,8495,
,2.97649653471748,8495,
,3.20933724614103,8495,
,3.70678934343378,8495,
,2.38040010118348,8495,
,3.81854164855554,8495,
,4.6120890574272,8496,
,4.37196877159009,8496,
,3.0364010281639,8496,
,2.59407985396252,8496,
,4.42356390038055,8496,
,5.08479141326312,8496,
,3.7445795853557,8496,
,2.27936069886814,8496,
,4.82629107048005,8496,
,2.39725859463945,8496,
,2.96703870600616,8497,
,2.68624888156092,8497,
,2.81748805701419,8497,
,4.58645802204392,8497,
,2.61145290325345,8497,
,1.98502565986162,8497,
,3.49224015762838,8497,
,2.81358760846815,8497,
,3.51232965131403,8497,
,3.35691452052457,8497,
,4.21175618497734,8498,
,1.73049180547066,8498,
,1.49436132920828,8498,
,2.64910627588369,8498,
,2.23770853941372,8498,
,3.30345563472104,8498,
,3.73948954238421,8498,
,3.42381976604516,8498,
,2.61259204064931,8498,
,3.86398734224888,8498,
,4.62371654721576,8499,
,2.70008818446732,8499,
,3.35885153873537,8499,
,1.8898996968708,8499,
,5.65309891936337,8499,
,4.71975703265067,8499,
,3.63869948297479,8499,
,2.51324205067084,8499,
,1.26629315997518,8499,
,4.04015046920969,8499,
,2.85816664781175,8500,
,3.53856805541134,8500,
,4.16317831132758,8500,
,4.7990145731613,8500,
,5.15721107739019,8500,
,2.05520839998693,8500,
,1.88967496001736,8500,
,2.34006015261284,8500,
,2.75885203680668,8500,
,4.93611481835129,8500,
,3.7461472492578,8501,
,3.26332840307319,8501,
,3.79809087222464,8501,
,2.49886013157092,8501,
,4.89950610895257,8501,
,3.43821695148027,8501,
,3.54068662429635,8501,
,2.70413795783866,8501,
,1.87974801247991,8501,
,2.47259886637457,8501,
,5.04579325878725,8502,
,3.69132392116776,8502,
,4.69129592221964,8502,
,4.05132039796391,8502,
,2.1312119345056,8502,
,4.70923146605967,8502,
,1.42901928812416,8502,
,3.2063545616893,8502,
,5.10649684482349,8502,
,3.7423882048985,8502,
,2.52848665164132,8503,
,2.62194713317105,8503,
,2.95582079112345,8503,
,2.00977602317774,8503,
,4.36555491204998,8503,
,1.77916506999383,8503,
,3.13017983913972,8503,
,5.16951005709223,8503,
,3.20550467466794,8503,
,4.30517220414088,8503,
,1.653977207396,8504,
,2.24878735383412,8504,
,5.6638004687157,8504,
,3.86562027352207,8504,
,4.98353542602809,8504,
,2.33721912700276,8504,
,3.0653877864172,8504,
,4.7602815214902,8504,
,3.27161460463967,8504,
,3.10594849915055,8504,
,3.10617153455148,8505,
,2.44407060558668,8505,
,3.66282533864378,8505,
,3.88869658639529,8505,
,3.85012896455466,8505,
,3.33907569037781,8505,
,4.23981631447747,8505,
,3.03961786200077,8505,
,2.87652407982725,8505,
,4.95484102310221,8505,
,2.43656969861727,8506,
,1.24381782070547,8506,
,5.12859879603947,8506,
,1.30844197136674,8506,
,2.60537531631795,8506,
,4.03558225488857,8506,
,3.60130544699196,8506,
,4.14362347919401,8506,
,4.04629837253949,8506,
,3.13919420476888,8506,
,3.71092449350311,8507,
,3.88126791355749,8507,
,2.04405065656279,8507,
,1.82896754796109,8507,
,3.76943875991262,8507,
,4.90005122994663,8507,
,4.63710563861381,8507,
,3.91639959522711,8507,
,3.43053196874426,8507,
,4.47256389942412,8507,
,3.7539248112843,8508,
,2.32974159902002,8508,
,4.85064391262797,8508,
,2.234115244742,8508,
,3.02313477072539,8508,
,4.81880629798734,8508,
,3.28965532256172,8508,
,3.15846620932985,8508,
,3.56825008689681,8508,
,1.55415776268964,8508,
,2.70496005919108,8509,
,4.35567693598212,8509,
,2.09116052642858,8509,
,3.55207246864872,8509,
,3.53327095820919,8509,
,4.40276113995132,8509,
,3.49820262171514,8509,
,4.21278316472494,8509,
,2.42660457035518,8509,
,3.98251701228108,8509,
,2.55519909248991,8510,
,4.71121925259517,8510,
,4.09431587284373,8510,
,3.60862824167728,8510,
,3.78869353498195,8510,
,3.22029046813487,8510,
,3.62649864552228,8510,
,2.50724946230977,8510,
,2.73335000642201,8510,
,2.06260104885597,8510,
,4.39433927116083,8511,
,3.49135637213528,8511,
,3.08443169699836,8511,
,3.21153894268007,8511,
,1.47130458929114,8511,
,1.45902427838989,8511,
,4.05886670080569,8511,
,4.04286371465721,8511,
,4.36189207056039,8511,
,3.63968043634179,8511,
,3.31295881996092,8512,
,2.76020124576055,8512,
,3.61553701127745,8512,
,2.49879594215334,8512,
,4.08017455729169,8512,
,3.04391595955797,8512,
,3.36410028717259,8512,
,3.13866629977513,8512,
,4.04338752495322,8512,
,4.01188262973629,8512,
,1.59916769585726,8513,
,3.66576814074606,8513,
,2.8809779951748,8513,
,1.57594340571346,8513,
,3.15601367405952,8513,
,2.84271216388002,8513,
,4.22912967272034,8513,
,2.64314445327407,8513,
,3.23503653972423,8513,
,2.80909237814073,8513,
,3.62401503262331,8514,
,2.957802513196,8514,
,5.90377413781951,8514,
,4.26882951145041,8514,
,2.68489601349128,8514,
,5.35917781475431,8514,
,2.66932321917568,8514,
,3.43764571153081,8514,
,3.89451316136332,8514,
,2.67905590820379,8514,
,5.56654320177806,8515,
,3.53296213781236,8515,
,4.01127393049352,8515,
,3.49970414360614,8515,
,3.04013736719078,8515,
,2.65020724772566,8515,
,3.81177142246343,8515,
,2.86136048365761,8515,
,4.74590635040359,8515,
,1.56095656819181,8515,
,3.42741825300702,8516,
,3.76454701231514,8516,
,2.81897534895303,8516,
,2.90214696783912,8516,
,1.98923181566834,8516,
,2.41721764802953,8516,
,2.74558622234846,8516,
,3.29043535639497,8516,
,5.03423195642835,8516,
,4.56392305208609,8516,
,3.4471336304237,8517,
,4.26781935655687,8517,
,1.81209602040352,8517,
,2.86653173798515,8517,
,5.53379617578366,8517,
,4.7971403330093,8517,
,4.25645402839856,8517,
,2.4635030785496,8517,
,2.99448844804642,8517,
,3.37133298022462,8517,
,4.19629017361018,8518,
,2.59117175728391,8518,
,2.45777893987828,8518,
,3.2275497746835,8518,
,3.91995289981227,8518,
,5.08010175705231,8518,
,2.07844788519303,8518,
,2.4405139389204,8518,
,3.43337535555491,8518,
,4.85069955268307,8518,
,3.75377342147372,8519,
,2.57889057002651,8519,
,1.58971121336159,8519,
,3.99212528352208,8519,
,1.95407368870044,8519,
,4.27585453617679,8519,
,3.2108516319122,8519,
,3.17102889447387,8519,
,4.87716466380032,8519,
,3.00529431168799,8519,
,3.20072518343808,8520,
,3.40169680285834,8520,
,1.98379337703123,8520,
,1.86060945451065,8520,
,2.50722751615828,8520,
,1.85902863891245,8520,
,2.24836932717406,8520,
,1.76423295482556,8520,
,2.53710141224588,8520,
,4.54703851747186,8520,
,3.35633150141525,8521,
,2.97462702070158,8521,
,2.92788976032052,8521,
,4.33255074564659,8521,
,4.72706221837909,8521,
,4.11334302379941,8521,
,2.55313982096777,8521,
,5.1036760747706,8521,
,3.53238591700167,8521,
,2.67956165314115,8521,
,1.61858215994062,8522,
,3.17937556523852,8522,
,2.19592609364924,8522,
,3.86302066659514,8522,
,3.91213443614921,8522,
,3.62991677855178,8522,
,3.30427516415638,8522,
,3.47677892793334,8522,
,4.03876307448749,8522,
,4.26123182603879,8522,
,1.68280196900071,8523,
,1.84141527345546,8523,
,2.8661236499179,8523,
,3.32897759552427,8523,
,4.26080291223279,8523,
,4.4172712211541,8523,
,3.48815871831456,8523,
,1.81940184981877,8523,
,2.54055812699588,8523,
,4.65143463029419,8523,
,3.44661526112313,8524,
,2.41891121540465,8524,
,4.15567161852554,8524,
,1.98582927693333,8524,
,2.91733064496641,8524,
,3.50423454654137,8524,
,2.89211700605969,8524,
,3.65479557269089,8524,
,1.28789673898993,8524,
,3.79729290329411,8524,
,5.8081222349024,8525,
,2.1905569119695,8525,
,4.58623425397649,8525,
,2.91938184106457,8525,
,3.64403407828394,8525,
,4.07772576505564,8525,
,3.28388959596944,8525,
,2.24856940268919,8525,
,3.55738714050829,8525,
,3.73602387538277,8525,
,2.78050827738985,8526,
,3.4028939256185,8526,
,3.70689971470963,8526,
,4.21410135302236,8526,
,3.89398316370851,8526,
,3.08384518928445,8526,
,4.16191946450166,8526,
,4.95486787283945,8526,
,3.4144529228652,8526,
,4.57414327062657,8526,
,3.76077298283433,8527,
,4.29518541263755,8527,
,3.99794743767839,8527,
,4.778438080176,8527,
,2.01770305227495,8527,
,4.52417000957531,8527,
,3.24846479412081,8527,
,3.96618881103931,8527,
,4.42948213897085,8527,
,4.15015510835675,8527,
,3.05951197807613,8528,
,3.85885893509766,8528,
,3.56135086604571,8528,
,4.94349192958108,8528,
,2.51570716148606,8528,
,3.57283233405529,8528,
,3.88032854411039,8528,
,3.8280745481635,8528,
,4.04239594390374,8528,
,3.77043553431465,8528,
,3.67032932367236,8529,
,1.8037041046131,8529,
,5.05881157362696,8529,
,3.2331804927671,8529,
,3.8581166751922,8529,
,3.45500405492487,8529,
,1.53206250496674,8529,
,4.75129192967746,8529,
,3.63188572933689,8529,
,3.89031771435771,8529,
,5.85709328799136,8530,
,4.26186152288286,8530,
,4.58389631503088,8530,
,3.72982920404942,8530,
,3.24959665823005,8530,
,4.15561879334828,8530,
,2.97350199646746,8530,
,2.71197954233724,8530,
,3.55157714529031,8530,
,3.84161221177608,8530,
,2.68732267007642,8531,
,4.44537413159648,8531,
,3.11030548907341,8531,
,2.18702665804213,8531,
,1.87088745682261,8531,
,2.04556855756681,8531,
,5.33575557491025,8531,
,3.17220167487685,8531,
,1.70722870476706,8531,
,4.95602486579724,8531,
,2.6186557515041,8532,
,5.26673583628109,8532,
,2.13445207392812,8532,
,2.69737531751204,8532,
,3.53742185766303,8532,
,3.03377272112782,8532,
,3.7285200104043,8532,
,5.98410968803338,8532,
,1.32866368187905,8532,
,2.09859976221239,8532,
,2.00117471282696,8533,
,3.06237369984639,8533,
,3.42195714949119,8533,
,2.94765882261578,8533,
,3.32351897247415,8533,
,4.13212249115996,8533,
,5.16947376321235,8533,
,3.4192922906493,8533,
,3.27384816581163,8533,
,2.55319217449002,8533,
,4.49504335391175,8534,
,4.64321254411722,8534,
,3.01700052704035,8534,
,2.16940160712245,8534,
,1.81267682822699,8534,
,3.29249452274689,8534,
,4.14104566608534,8534,
,3.64777995804232,8534,
,2.77781895527929,8534,
,3.29146152687031,8534,
,4.04100513887635,8535,
,3.5152654376277,8535,
,4.58232192078059,8535,
,3.17281803273579,8535,
,4.35174089974697,8535,
,1.85276484518681,8535,
,2.41174891120668,8535,
,5.03324468206603,8535,
,5.29152933153195,8535,
,3.31019682630027,8535,
,2.68218607738023,8536,
,3.42998648474603,8536,
,5.0769768256984,8536,
,3.69414321067567,8536,
,5.71820061587458,8536,
,3.83180356619269,8536,
,3.67684686160258,8536,
,3.18019981851603,8536,
,3.41500673555051,8536,
,2.92526930109692,8536,
,4.12131447898464,8537,
,5.10595964449015,8537,
,2.44817515618925,8537,
,4.41904794688571,8537,
,1.57434369037061,8537,
,3.60704985982411,8537,
,3.29247899384016,8537,
,4.60335763116392,8537,
,2.1008020723851,8537,
,2.46301933083115,8537,
,3.06985186913614,8538,
,5.17054681865259,8538,
,3.07403136405172,8538,
,4.04498118257284,8538,
,4.01093978848795,8538,
,2.59019304361017,8538,
,1.84470212498331,8538,
,2.921046115736,8538,
,2.4557715539077,8538,
,2.97540994118826,8538,
,3.73320178927993,8539,
,2.32535968764724,8539,
,4.3709984222219,8539,
,3.52521175016526,8539,
,3.92619528252084,8539,
,3.11573942598272,8539,
,4.28152302954527,8539,
,3.13646418137639,8539,
,3.76060622379354,8539,
,2.71687769451293,8539,
,3.8965573352995,8540,
,2.94492675148307,8540,
,3.07770537885233,8540,
,3.68195471026956,8540,
,3.52402483437272,8540,
,7.05495804974067,8540,
,2.16816005914754,8540,
,2.56802958635126,8540,
,3.37185902352595,8540,
,4.07172884017394,8540,
,3.72635144948397,8541,
,2.50542778732434,8541,
,3.87514981433951,8541,
,4.54091900533097,8541,
,2.51998955172241,8541,
,2.48681294117915,8541,
,3.63282769811882,8541,
,3.73686468266309,8541,
,3.80475170564848,8541,
,2.16083453467921,8541,
,3.54466862464825,8542,
,3.27960357818414,8542,
,1.92185959499844,8542,
,3.60662592560572,8542,
,4.00449631177468,8542,
,2.61447691322795,8542,
,3.42675096493784,8542,
,3.31861052200339,8542,
,4.98864532402587,8542,
,4.5190104558444,8542,
,4.65332724537118,8543,
,2.5214200939478,8543,
,4.33574901730646,8543,
,3.34677004123708,8543,
,3.24837910742228,8543,
,3.66789175082438,8543,
,1.97031330779111,8543,
,3.56099262220771,8543,
,2.70749710201448,8543,
,2.93110955156663,8543,
,3.3017121727307,8544,
,2.53589207116948,8544,
,4.01276349711684,8544,
,4.46588601525077,8544,
,3.7830151012395,8544,
,3.35529229388938,8544,
,2.36111529834607,8544,
,3.65085656869518,8544,
,3.2908942817053,8544,
,4.66450301126373,8544,
,2.76835183269071,8545,
,3.71367940019621,8545,
,3.53395791737097,8545,
,3.26500780455624,8545,
,3.69184098224423,8545,
,5.03426680164649,8545,
,3.94661638839099,8545,
,4.09672062404487,8545,
,3.9557365204387,8545,
,3.87932084614761,8545,
,4.0863772907518,8546,
,3.41938578906482,8546,
,2.1396523583076,8546,
,3.38921641296548,8546,
,2.10253217413851,8546,
,2.52616098156415,8546,
,2.64192483683484,8546,
,2.34657436389383,8546,
,3.80577147003297,8546,
,2.84496295609967,8546,
,1.68361343860013,8547,
,3.44920906057104,8547,
,3.49998683955241,8547,
,2.52101617863131,8547,
,3.98153170672937,8547,
,4.89889442421207,8547,
,5.56197524613088,8547,
,2.49415606117041,8547,
,4.51422786750659,8547,
,4.50859905260167,8547,
,2.21052455494383,8548,
,3.33563135743251,8548,
,3.20284469633021,8548,
,4.13131789569049,8548,
,4.12894672566266,8548,
,4.69717737870248,8548,
,4.38001005982022,8548,
,2.53833407416488,8548,
,2.23923220780648,8548,
,2.5496153715453,8548,
,2.78752441006177,8549,
,4.41123257739089,8549,
,2.96964610157585,8549,
,2.22101913132387,8549,
,3.63282994304448,8549,
,3.03582212725895,8549,
,4.23519609670141,8549,
,3.08237446386568,8549,
,3.81880283572698,8549,
,2.81768894693624,8549,
,3.98105368107863,8550,
,5.00931187371505,8550,
,3.30774849582563,8550,
,3.32581073253603,8550,
,1.58548578696127,8550,
,4.18430966369715,8550,
,4.40662261933849,8550,
,5.34924947909671,8550,
,4.39026148785921,8550,
,4.08035262521647,8550,
,3.05137780353071,8551,
,3.48770869463088,8551,
,4.39308971064046,8551,
,2.09452590155876,8551,
,2.96607866959199,8551,
,2.39996452712256,8551,
,3.99086580047168,8551,
,3.95649174569614,8551,
,4.72077098928837,8551,
,3.47374373159849,8551,
,2.31021238391563,8552,
,4.9399901209982,8552,
,3.45906597528075,8552,
,3.41275322041598,8552,
,4.83279916936655,8552,
,3.67215172221048,8552,
,4.86285456546254,8552,
,2.82351788954482,8552,
,3.29844287966551,8552,
,4.83402688233547,8552,
,3.97599216351999,8553,
,2.97354868784143,8553,
,2.54160025657646,8553,
,2.21565457622298,8553,
,2.47282636863366,8553,
,2.23383633073687,8553,
,3.45210198936087,8553,
,4.33176591941756,8553,
,3.00461675960583,8553,
,2.73819121565048,8553,
,4.34403332109138,8554,
,3.37714015209112,8554,
,4.30336434884349,8554,
,3.61584903632425,8554,
,3.71840216372024,8554,
,4.459967680292,8554,
,2.7920990036921,8554,
,4.19259064843909,8554,
,2.98648772277938,8554,
,3.47292429630052,8554,
,2.88572757796575,8555,
,3.28855343550861,8555,
,3.02813806965058,8555,
,1.83335893905048,8555,
,4.30116554302769,8555,
,1.72762834749937,8555,
